t,u,v,theta
82.6165233046609,81.727580563555,0.275997743731613,1.71252305104536
82.7165433086617,81.755349596206,0.279048958183099,1.74768191223691
82.8165633126625,81.7831186288571,0.282100172634586,1.78284077342846
82.9165833166633,81.8109038834969,0.285164326035492,1.81797467302062
83.0166033206641,81.8404063511586,0.289598159374231,1.85046620955977
83.1166233246649,81.8699088188203,0.294031992712969,1.88295774609892
83.2166433286657,81.899411286482,0.298465826051708,1.91544928263807
83.3166633326665,81.9289137541437,0.302899659390446,1.94794081917722
83.4166833366673,81.9596659092584,0.308021334772592,1.97806468511174
83.5167033406681,81.9916874759075,0.31384170855456,2.00578351099583
83.6167233446689,82.0237090425566,0.319662082336529,2.03350233687992
83.7167433486697,82.0557306092057,0.325482456118498,2.06122116276402
83.8167633526705,82.0877521758548,0.331302829900466,2.08893998864811
83.9167833566713,82.1205482603112,0.337530343206968,2.11495931145685
84.0168033606721,82.1562046739663,0.345261441142564,2.13470229274822
84.1168233646729,82.1918610876213,0.352992539078161,2.1544452740396
84.2168433686737,82.2275175012764,0.360723637013757,2.17418825533097
84.3168633726745,82.2631739149315,0.368454734949353,2.19393123662234
84.4168833766753,82.2988303285865,0.376185832884949,2.21367421791372
84.5169033806761,82.3381323760153,0.385768227841058,2.2249114854315
84.6169233846769,82.3789986075878,0.396144934465477,2.23249931818931
84.7169433886777,82.4198648391604,0.406521641089897,2.24008715094712
84.8169633926785,82.4607310707329,0.416898347714316,2.24767498370494
84.9169833966793,82.5015973023054,0.427275054338737,2.25526281646275
85.0170034006801,82.5424635338779,0.437651760963157,2.26285064922056
85.1170234046809,82.5883005325126,0.450567807652359,2.25941105171055
85.2170434086817,82.6368852531131,0.464887541214775,2.24987575267284
85.3170634126825,82.6854699737137,0.479207274777194,2.24034045363512
85.4170834166833,82.7340546943142,0.493527008339611,2.23080515459741
85.5171034206841,82.7826394149147,0.507846741902027,2.2212698555597
85.6171234246849,82.8312241355153,0.522166475464444,2.21173455652199
85.7171434286857,82.8810928999788,0.537141192923296,2.19991169281639
85.8171634326865,82.9411993657693,0.55733810698966,2.16985004108389
85.9171834366873,83.0013058315596,0.577535021056022,2.1397883893514
86.0172034406881,83.06141229735,0.597731935122384,2.10972673761891
86.1172234446889,83.1215187631404,0.617928849188745,2.07966508588642
86.2172434486897,83.1816252289308,0.63812576325511,2.04960343415392
86.3172634526905,83.2417316947212,0.658322677321471,2.01954178242143
86.4172834566913,83.3048531814171,0.680016710131642,1.98599827689351
86.5173034606921,83.3789686499996,0.707169841524464,1.93975852853371
86.6173234646929,83.4530841185822,0.73432297291729,1.8935187801739
86.7173434686937,83.5271995871648,0.761476104310112,1.84727903181409
86.8173634726945,83.6013150557473,0.788629235702934,1.80103928345429
86.9173834766953,83.6774589465522,0.816705892308284,1.75371942093568
87.0174034806961,83.7672277776802,0.850985880631015,1.69914441656624
87.1174234846969,83.8569966088083,0.88526586895374,1.64456941219681
87.2174434886977,83.9467654399363,0.919545857276466,1.58999440782738
87.3174634926985,84.0365342710644,0.953825845599191,1.53541940345795
87.4174834966993,84.1270878111472,0.988415878256376,1.48079828523585
87.5175035007001,84.2347122963866,1.02975076809568,1.42517398354669
87.6175235047009,84.3423367816259,1.07108565793499,1.36954968185753
87.7175435087017,84.4499612668653,1.11242054777429,1.31392538016838
87.8175635127025,84.5575857521047,1.15375543761359,1.25830107847923
87.9175835167033,84.6774849907099,1.19877698087207,1.20555536507773
88.0176035207041,84.8033399995284,1.24558730635419,1.15420635675608
88.1176235247049,84.9291950083468,1.2923976318363,1.10285734843443
88.2176435287057,85.0550500171653,1.33920795731842,1.05150834011279
88.3176635327065,85.1953468702222,1.38861698984177,1.00563115948788
88.4176835367073,85.3396721031089,1.43875090063244,0.961280279795346
88.5177035407081,85.4839973359956,1.48888481142312,0.91692940010281
88.6177235447089,85.6298775755141,1.53906919848418,0.873258009821099
88.7177435487097,85.7928095739034,1.58980709391866,0.837037706468285
88.8177635527105,85.9557415722926,1.64054498935313,0.800817403115476
88.9177835567113,86.1186735706818,1.6912828847876,0.764597099762668
89.0178035607121,86.2896919998865,1.74074972737958,0.732012518150229
89.1178235647129,86.4707869789714,1.7886327034104,0.703958431177944
89.2178435687137,86.6518819580563,1.83651567944123,0.675904344205656
89.3178635727145,86.8329769371412,1.88439865547205,0.647850257233371
89.4178835767153,87.0269135924852,1.92686292306367,0.625597697612223
89.5179035807161,87.2247480524658,1.96768246247088,0.605106062324618
89.6179235847169,87.4225825124463,2.0085020018781,0.58461442703701
89.7179435887177,87.6204169724268,2.04932154128532,0.564122791749405
89.8179635927185,87.8314754403045,2.07869975637205,0.550049730657708
89.9179835967193,88.0431499685128,2.1075449601282,0.536275688514932
90.0180036007201,88.2548244967212,2.13639016388436,0.522501646372155
90.1180236047209,88.4664990249296,2.16523536764051,0.50872760422938
90.2180436087217,88.6858875588492,2.17847019926588,0.500270232230114
90.3180636127225,88.9062491928749,2.18973582638904,0.492483543203405
90.4180836167234,89.1266108269007,2.2010014535122,0.484696854176694
90.5181036207241,89.3469724609264,2.21226708063536,0.476910165149984
90.6181236247249,89.5671432720953,2.21494178156435,0.471183128834227
90.7181436287257,89.7869681566863,2.20204272079651,0.469189862285973
90.8181636327266,90.0067930412774,2.18914366002866,0.467196595737718
90.9181836367273,90.2266179258684,2.17624459926082,0.465203329189464
91.0182036407281,90.4464428104595,2.16334553849298,0.463210062641209
91.1182236447289,90.6662676950505,2.15044647772514,0.461216796092955
91.2182436487297,90.8721554449643,2.11301526126825,0.464594961544831
91.3182636527306,91.075954179309,2.07190695792336,0.468778242634643
91.4182836567313,91.2797529136536,2.03079865457847,0.472961523724454
91.5183036607321,91.4835516479983,1.98969035123357,0.477144804814265
91.6183236647329,91.6873503823429,1.94858204788868,0.481328085904076
91.7183436687338,91.8911491166876,1.90747374454379,0.485511366993887
91.8183636727345,92.0690754416138,1.84753554705094,0.495220888892889
91.9183836767353,92.240006786436,1.78250641532025,0.506424509926012
92.0184036807361,92.4109381312583,1.71747728358957,0.517628130959134
92.118423684737,92.5818694760806,1.65244815185887,0.528831751992258
92.2184436887378,92.7528008209028,1.58741902012819,0.540035373025381
92.3184636927385,92.9237321657251,1.52238988839751,0.551238994058503
92.4184836967393,93.0668373287605,1.44958774898217,0.567945676726408
92.5185037007402,93.1982822087152,1.37352840846439,0.586958362315024
92.618523704741,93.3297270886699,1.29746906794663,0.605971047903637
92.7185437087417,93.4611719686245,1.22140972742887,0.62498373349225
92.8185637127425,93.5926168485792,1.14535038691111,0.643996419080863
92.9185837167433,93.6994871099883,1.07080792520336,0.668221296272894
93.0186037207442,93.7965203643848,0.996872656948618,0.694532568631523
93.1186237247449,93.8935536187812,0.922937388693888,0.720843840990148
93.2186437287457,93.9905868731776,0.849002120439157,0.747155113348773
93.3186637327465,94.0711044309695,0.781841282384408,0.776969234159653
93.4186837367474,94.1418268814063,0.718698214373892,0.808860819667276
93.5187037407482,94.2125493318431,0.655555146363384,0.840752405174894
93.6187237447489,94.2811480506655,0.594166504219466,0.873019003628881
93.7187437487497,94.3331031300191,0.546527260257309,0.908224570563171
93.8187637527506,94.3850582093727,0.498888016295145,0.943430137497466
93.9187837567514,94.4370132887263,0.451248772332988,0.978635704431756
94.0188037607521,94.47763458884,0.41876316178452,1.01503925448963
94.1188237647529,94.5168781439262,0.388119641384482,1.05158843251999
94.2188437687538,94.5561216990125,0.35747612098444,1.08813761055036
94.3188637727546,94.5911228923279,0.33498502336811,1.12481999613647
94.4188837767554,94.6227906794855,0.318899635065506,1.16160704862996
94.5189037807561,94.6544584666432,0.302814246762901,1.19839410112345
94.6189237847569,94.6850004625066,0.28963266878435,1.23517950751358
94.7189437887578,94.7130430918676,0.282897833013254,1.27196125939363
94.8189637927586,94.7410857212285,0.27616299724216,1.30874301127368
94.9189837967593,94.769046924112,0.269748590263033,1.34552355071626
95.0190038007601,94.7957570568663,0.26825738397092,1.38228546176742
95.119023804761,94.8224671896207,0.266766177678806,1.41904737281858
95.2190438087618,94.849177322375,0.265274971386692,1.45580928386974
95.3190638127626,94.8758872202819,0.263814917662914,1.49256782045238
95.4190838167633,94.9025750485801,0.265282402452683,1.52900924396718
95.5191038207642,94.9292628768784,0.266749887242451,1.56545066748198
95.619123824765,94.9559507051766,0.26821737203222,1.60189209099678
95.7191438287658,94.9826385334749,0.269684856821988,1.63833351451158
95.8191638327665,95.0102383218152,0.272601812273921,1.6737029333229
95.9191838367674,95.0378761578333,0.275579240761993,1.70902762726958
96.0192038407682,95.0655139938514,0.278556669250064,1.74435232121625
96.119223844769,95.0931518298694,0.281534097738135,1.77967701516293
96.2192438487698,95.1216680390125,0.285189995093114,1.81368921633191
96.3192638527706,95.1509606817859,0.289445621686512,1.84654124592577
96.4192838567714,95.1802533245594,0.293701248279909,1.87939327551962
96.5193038607722,95.2095459673328,0.297956874873306,1.91224530511348
96.619323864773,95.2388386101062,0.302212501466703,1.94509733470733
96.7193438687737,95.270076602136,0.307597856817309,1.97432478094556
96.8193638727746,95.3018091648193,0.31327042573017,2.00263074095038
96.9193838767754,95.3335417275026,0.31894299464303,2.0309367009552
97.0194038807762,95.365274290186,0.32461556355589,2.05924266096002
97.1194238847769,95.3970068528693,0.330288132468751,2.08754862096484
97.2194438887778,95.4311113673163,0.337205829701411,2.11070724546678
97.3194638927786,95.4663313607946,0.344709084597305,2.13144518633232
97.4194838967794,95.5015513542729,0.352212339493199,2.15218312719785
97.5195039007802,95.5367713477512,0.359715594389093,2.17292106806339
97.619523904781,95.5719913412295,0.367218849284988,2.19365900892893
97.7195439087818,95.6080414865184,0.3751448563235,2.21246351184591
97.8195639127826,95.6482852053482,0.385206427215628,2.22150110933558
97.9195839167834,95.6885289241779,0.395267998107756,2.23053870682525
98.0196039207842,95.7287726430077,0.405329568999886,2.23957630431492
98.119623924785,95.7690163618375,0.415391139892014,2.24861390180458
98.2196439287858,95.8092600806672,0.425452710784142,2.25765149929425
98.3196639327866,95.8508021973029,0.436176946183039,2.26377506677828
98.4196839367874,95.8984510296852,0.450017871828687,2.25619316368924
98.5197039407882,95.9460998620675,0.463858797474338,2.2486112606002
98.619723944789,95.9937486944497,0.477699723119986,2.24102935751116
98.7197439487898,96.041397526832,0.491540648765635,2.23344745442213
98.8197639527906,96.0890463592143,0.505381574411283,2.22586555133309
98.9197839567914,96.1366951915965,0.519222500056934,2.21828364824405
99.0198039607922,96.1919676010624,0.536957804925525,2.19667025937762
99.119823964793,96.2506828891788,0.55645184784274,2.16872012041503
99.2198439687938,96.3093981772953,0.575945890759956,2.14076998145244
99.3198639727946,96.3681134654117,0.595439933677175,2.11281984248985
99.4198839767954,96.4268287535281,0.614933976594391,2.08486970352727
99.5199039807962,96.4855440416445,0.634428019511606,2.05691956456468
99.619923984797,96.5442593297609,0.653922062428822,2.0289694256021
99.7199439887978,96.6141996380898,0.679012747218922,1.98724886688432
99.8199639927986,96.6866664864428,0.705363130381478,1.94242884678459
99.9199839967994,96.7591333347958,0.731713513544034,1.89760882668486
100.0200040008,96.8316001831488,0.75806389670659,1.85278880658513
100.120024004801,96.9040670315018,0.784414279869146,1.8079687864854
100.220044008802,96.9852499853217,0.81477496478653,1.75801765753709
100.320064012803,97.0735381941005,0.848404795142647,1.70388371589451
100.420084016803,97.1618264028794,0.882034625498763,1.64974977425193
100.520104020804,97.2501146116582,0.91566445585488,1.59561583260934
100.620124024805,97.3384028204371,0.949294286211002,1.54148189096675
100.720144028806,97.4318330484156,0.984991963696002,1.48688583938552
100.820164032807,97.5381291557333,1.02586361479308,1.43113353955214
100.920184036807,97.644425263051,1.06673526589016,1.37538123971877
101.020204040808,97.7507213703688,1.10760691698725,1.31962893988539
101.120224044809,97.8570174776864,1.14847856808433,1.26387664005202
101.22024404881,97.9790260515605,1.19418865583164,1.21155695869555
101.320264052811,98.1035481830424,1.24067275886219,1.15978640081732
101.420284056811,98.2280703145242,1.28715686189274,1.10801584293908
101.520304060812,98.3525924460061,1.33364096492328,1.05624528506085
101.620324064813,98.494616577265,1.38343945629605,1.01097910824446
101.720344068814,98.6375892096301,1.43341756720081,0.966065429011825
101.820364072815,98.7805618419952,1.48339567810558,0.921151749779192
101.920384076815,98.9280289798492,1.53357312853133,0.878191607150864
102.020404080816,99.0896139996298,1.58437673278587,0.841367801253542
102.120424084817,99.2511990194104,1.63518033704042,0.804543995356219
102.220444088818,99.4127840391911,1.68598394129497,0.767720189458897
102.320464092819,99.5853471341652,1.73523466859642,0.735830185066706
102.420484096819,99.765155763546,1.78346049643281,0.707196491815723
102.52050410082,99.9449643929268,1.8316863242692,0.67856279856474
102.620524104821,100.124773022308,1.87991215210559,0.649929105313757
102.720544108822,100.320291938357,1.92187405811842,0.628383781231258
102.820564112823,100.516987030327,1.96336700553316,0.607369139325446
102.920584116823,100.713682122296,2.00485995294791,0.586354497419633
103.020604120824,100.912240667024,2.04482225807613,0.56623485450394
103.120624124825,101.123051007254,2.07472092397606,0.551999634765076
103.220644128826,101.333861347484,2.10461958987599,0.537764415026213
103.320664132827,101.544671687714,2.13451825577591,0.523529195287351
103.420684136827,101.756294689942,2.16289684246483,0.509828483521517
103.520704140828,101.976271360065,2.17564994531952,0.501622186541016
103.620724144829,102.196248030189,2.18840304817422,0.493415889560517
103.72074414883,102.416224700312,2.20115615102891,0.485209592580017
103.820764152831,102.636201370435,2.21390925388361,0.477003295599517
103.920784156831,102.856394230674,2.21245877036067,0.472266938653348
104.020804160832,103.076730607916,2.20157928881795,0.469834088500643
104.120824164833,103.297066985159,2.19069980727524,0.467401238347939
104.220844168834,103.517403362402,2.17982032573252,0.464968388195235
104.320864172835,103.737739739645,2.16894084418981,0.46253553804253
104.420884176835,103.954813419043,2.15188886995503,0.461450460586421
104.520904180836,104.160078456732,2.11249686972744,0.46524336008005
104.620924184837,104.365343494421,2.07310486949986,0.46903625957368
104.720944188838,104.57060853211,2.03371286927227,0.47282915906731
104.820964192839,104.775873569799,1.99432086904468,0.47662205856094
104.920984196839,104.981138607488,1.9549288688171,0.480414958054569
105.02100420084,105.186403645177,1.91553686858951,0.484207857548199
105.121024204841,105.359691915315,1.85197463979138,0.494928619850023
105.221044208842,105.531903719758,1.78759874457667,0.505882601680127
105.321064212843,105.704115524202,1.72322284936196,0.51683658351023
105.421084216843,105.876327328646,1.65884695414726,0.527790565340333
105.521104220844,106.04853913309,1.59447105893256,0.538744547170436
105.621124224845,106.220750937534,1.53009516371785,0.549698529000539
105.721144228846,106.364212340864,1.45738375715361,0.566329222186642
105.821164232847,106.496403047794,1.38140467382201,0.585185292681371
105.921184236847,106.628593754723,1.3054255904904,0.604041363176101
106.021204240848,106.760784461652,1.2294465071588,0.62289743367083
106.121224244849,106.892975168582,1.15346742382718,0.641753504165562
106.22124424885,107.001434016574,1.07880874983157,0.665639004604888
106.321264252851,107.098984332516,1.0047570121741,0.691836321319881
106.421284256851,107.196534648458,0.930705274516633,0.718033638034875
106.521304260852,107.294084964401,0.856653536859152,0.744230954749871
106.621324264853,107.376192792678,0.788839034973574,0.773707971740213
106.721344268854,107.447287081451,0.725472912394418,0.805524061898492
106.821364272855,107.518381370224,0.662106789815262,0.83734015205677
106.921384276855,107.588315983061,0.599689835972389,0.869362108413147
107.021404280856,107.640528334696,0.551778155314036,0.904530128613218
107.121424284857,107.692740686332,0.503866474655682,0.93969814881329
107.221444288858,107.744953037967,0.455954793997329,0.974866169013361
107.321464292859,107.786447384641,0.422273648031029,1.01118188859164
107.421484296859,107.825861658806,0.391354260816569,1.04772034532427
107.52150430086,107.865275932971,0.360434873602114,1.0842588020569
107.621524304861,107.900764592915,0.337020729349999,1.12092442665351
107.721544308862,107.932518200369,0.320747499826688,1.15771104598373
107.821564312863,107.964271807823,0.304474270303375,1.19449766531395
107.921584316863,107.99514016702,0.290475782963547,1.23128310274524
108.021604320864,108.023204217021,0.283683274694056,1.2680647961307
108.121624324865,108.051268267023,0.276890766424565,1.30484648951616
108.221644328866,108.079332317025,0.270098258155073,1.34162818290163
108.321664332867,108.106079672145,0.268346287470127,1.37839981786436
108.421684336867,108.132782697652,0.266764018271043,1.41517111418676
108.521704340868,108.159485723159,0.265181749071959,1.45194241050916
108.621724344869,108.186168471759,0.264337221873684,1.48864731247106
108.72174434887,108.21279526833,0.265528417507606,1.52516900605459
108.821764352871,108.2394220649,0.266719613141527,1.56169069963811
108.921784356871,108.26604886147,0.267910808775449,1.59821239322164
109.021804360872,108.293170334953,0.269978981897231,1.634164912167
109.121824364873,108.320673331137,0.272723529458475,1.66967845156934
109.221844368874,108.348176327321,0.275468077019718,1.70519199097169
109.321864372875,108.375679323504,0.278212624580962,1.74070553037403
109.421884376875,108.403182319688,0.280957172142205,1.77621906977637
109.521904380876,108.431995475555,0.28486966826246,1.80981440554063
109.621924384877,108.461050277178,0.288997580730454,1.84305594796462
109.721944388878,108.490105078802,0.293125493198448,1.87629749038861
109.821964392879,108.519159880425,0.297253405666443,1.9095390328126
109.921984396879,108.54907235364,0.30187595086199,1.94122201237812
110.02200440088,108.580450287692,0.307343650423569,1.97024195302365
110.122024404881,108.611828221743,0.312811349985147,1.99926189366918
110.222044408882,108.643206155795,0.318279049546726,2.02828183431471
110.322064412883,108.674584089846,0.323746749108305,2.05730177496025
110.422084416883,108.706601760003,0.329555528584397,2.08495343349821
110.522104420884,108.741330386245,0.336809673832103,2.10680683760948
110.622124424885,108.776059012487,0.344063819079809,2.12866024172074
110.722144428886,108.810787638729,0.351317964327516,2.150513645832
110.822164432887,108.845516264971,0.358572109575222,2.17236704994327
110.922184436887,108.880244891213,0.365826254822928,2.19422045405453
111.022204440888,108.91867549118,0.374964078166278,2.20748308827737
111.122224444889,108.95819392505,0.384655424858856,2.21822130405945
111.22224444889,108.997712358921,0.394346771551436,2.22895951984153
111.322264452891,109.037230792791,0.404038118244014,2.23969773562361
111.422284456891,109.076749226661,0.413729464936592,2.25043595140569
111.522304460892,109.116267660531,0.42342081162917,2.26117416718777
111.622324464893,109.16163561603,0.436095814665145,2.25862849194849
111.722344468894,109.208212778204,0.449387595857969,2.25333678537149
111.822364472895,109.254789940378,0.462679377050794,2.24804507879448
111.922384476895,109.301367102552,0.475971158243618,2.24275337221748
112.022404480896,109.347944264726,0.489262939436444,2.23746166564047
112.122424484897,109.3945214269,0.502554720629269,2.23216995906347
112.222444488898,109.44535315492,0.518022368229938,2.21876342395412
112.322464492899,109.502466697509,0.536702656038766,2.19337544350817
112.422484496899,109.559580240098,0.555382943847597,2.16798746306223
112.5225045009,109.616693782687,0.574063231656425,2.14259948261628
112.622524504901,109.673807325276,0.592743519465253,2.11721150217034
112.722544508902,109.730920867865,0.611423807274081,2.0918235217244
112.822564512903,109.788034410454,0.630104095082909,2.06643554127845
112.922584516903,109.85274502519,0.65258841729247,2.0310910951178
113.022604520904,109.923327026164,0.678012681995532,1.98805180880688
113.122624524905,109.993909027138,0.703436946698593,1.94501252249596
113.222644528906,110.064491028113,0.728861211401655,1.90197323618504
113.322664532907,110.135073029087,0.754285476104721,1.85893394987411
113.422684536907,110.206614506105,0.780155947806706,1.81526666995016
113.522704540908,110.293278038931,0.813058973563018,1.76170174377682
113.622724544909,110.379941571757,0.845961999319329,1.70813681760347
113.72274454891,110.466605104584,0.878865025075645,1.65457189143012
113.822764552911,110.55326863741,0.911768050831956,1.60100696525678
113.922784556911,110.639932170236,0.944671076588267,1.54744203908344
114.022804560912,110.736723112398,0.981723274485698,1.49261159132059
114.122824564913,110.841625603874,1.02209875213991,1.43676752393988
114.222844568914,110.946528095349,1.06247422979412,1.38092345655918
114.322864572915,111.051430586825,1.10284970744832,1.32507938917847
114.422884576915,111.157600647176,1.1436253129744,1.26948962639167
114.522904580916,111.280733849116,1.18975559853171,1.21730307499452
114.622924584917,111.403867051057,1.23588588408902,1.16511652359736
114.722944588918,111.527000252997,1.28201616964633,1.11292997220021
114.822964592919,111.652556568243,1.3286286057399,1.06162408768672
114.922984596919,111.794118606566,1.37842585698248,1.01613539307832
115.02300460092,111.935680644889,1.42822310822507,0.97064669846991
115.123024604921,112.077242683211,1.47802035946765,0.925158003861507
115.223044608922,112.226516088108,1.52825316468658,0.882999900104165
115.323064612923,112.386692682166,1.57910180464089,0.845550956742037
115.423084616923,112.546869276223,1.6299504445952,0.808102013379904
115.523104620924,112.70704587028,1.68079908454951,0.770653070017775
115.623124624925,112.881367270162,1.72987285195876,0.739556948316359
115.723144628926,113.05982441101,1.77842767176373,0.710318301727998
115.823164632927,113.238281551859,1.8269824915687,0.681079655139632
115.923184636927,113.418565846867,1.87485144395275,0.652664536572395
116.023204640928,113.614053481374,1.91701344753059,0.631101809755607
116.123224644929,113.809541115881,1.95917545110844,0.609539082938819
116.22324464893,114.005028750388,2.0013374546863,0.587976356122028
116.323264652931,114.205150017938,2.03989191953094,0.568617620320276
116.423284656931,114.415026268404,2.0708515924723,0.553898849423626
116.523304660932,114.62490251887,2.10181126541367,0.539180078526976
116.623324664933,114.834778769336,2.13277093835504,0.524461307630326
116.723344668934,115.047572829658,2.15867823728657,0.511580529436574
116.823364672935,115.267092581481,2.17293957207892,0.502936412476605
116.923384676935,115.486612333304,2.18720090687126,0.494292295516638
117.023404680936,115.706132085126,2.2014622416636,0.48564817855667
117.123424684937,115.925651836949,2.21572357645595,0.4770040615967
117.223444688938,116.14623844352,2.21014839968002,0.473308743747378
117.323464692939,116.367000036527,2.2013196211789,0.470425132193724
117.423484696939,116.587761629533,2.19249084267778,0.46754152064007
117.52350470094,116.80852322254,2.18366206417666,0.464657909086416
117.623524704941,117.029284815546,2.17483328567553,0.461774297532762
117.723544708942,117.240156128255,2.14766090658045,0.462964319549008
117.823564712943,117.443631663071,2.10677150515093,0.467200533198921
117.923584716943,117.647107197888,2.06588210372141,0.471436746848835
118.023604720944,117.850582732705,2.02499270229189,0.475672960498748
118.123624724945,118.054058267521,1.98410330086237,0.479909174148661
118.223644728946,118.257533802338,1.94321389943285,0.484145387798574
118.323664732947,118.461009337154,1.90232449800333,0.488381601448487
118.423684736947,118.664484871971,1.86143509657381,0.492617815098401
118.523704740948,118.842529152099,1.80170948507377,0.50221531380625
118.623724744949,119.01236222833,1.7359020674087,0.513543855881941
118.72374474895,119.18219530456,1.67009464974364,0.524872397957633
118.823764752951,119.352028380791,1.60428723207856,0.536200940033326
118.923784756951,119.521861457021,1.53847981441349,0.547529482109017
119.023804760952,119.659398794364,1.4634968888308,0.565296406200805
119.123824764953,119.794767582578,1.38789785906911,0.58349564576785
119.223844768954,119.930136370793,1.31229882930741,0.601694885334897
119.323864772955,120.065505159007,1.23669979954572,0.619894124901941
119.423884776955,120.196843593429,1.16119590422796,0.638942849673725
119.523904780956,120.298123109796,1.08640153432676,0.664327148806604
119.623924784957,120.399402626163,1.01160716442556,0.689711447939487
119.723944788958,120.500682142531,0.93681279452437,0.715095747072367
119.823964792959,120.601961658898,0.862018424623179,0.740480046205246
119.923984796959,120.676926682397,0.796658340651588,0.771495605361029
120.02400480096,120.750910408178,0.731650072058408,0.802721160682994
120.124024804961,120.824894133958,0.666641803465219,0.833946716004965
120.224044808962,120.891240143306,0.607446735521711,0.866579154069553
120.324064812963,120.945476879941,0.557468248558505,0.901442144545558
120.424084816963,120.999713616576,0.5074897615953,0.936305135021563
120.524104820964,121.052042397593,0.459910084687451,0.971392250990186
120.624124824965,121.092806168772,0.426870715544301,1.00783789621509
120.724144828966,121.133569939951,0.393831346401152,1.04428354144
120.824164832967,121.174333711131,0.360791977258002,1.08072918666491
120.924184836967,121.207652298445,0.341580639616374,1.11745765183892
121.024204840968,121.239761579077,0.324615362141656,1.15423205490524
121.124224844969,121.271870859708,0.307650084666938,1.19100645797156
121.22424484897,121.30398014034,0.290684807192221,1.22778086103789
121.324264852971,121.332499570465,0.282928523235502,1.26456020396819
121.424284856971,121.360244690302,0.277158566677613,1.30134061239899
121.524304860972,121.38798981014,0.271388610119723,1.33812102082978
121.624324864973,121.415337112036,0.267232887437731,1.37489849251811
121.724344868974,121.441919932963,0.266179214586045,1.41167032071102
121.824364872975,121.468502753891,0.265125541734359,1.44844214890392
121.924384876975,121.495087690425,0.264339106923309,1.48518721686419
122.024404880976,121.52168783453,0.265473654469638,1.52173992472992
122.124424884977,121.548287978636,0.266608202015968,1.55829263259566
122.224444888978,121.574888122741,0.267742749562297,1.59484534046139
122.324464892979,121.60212034287,0.270126274192377,1.63069628606154
122.424484896979,121.629421249425,0.272645522638943,1.666470972574
122.52450490098,121.656722155979,0.275164771085509,1.70224565908645
122.624524904981,121.684023062533,0.277684019532076,1.73802034559891
122.724544908982,121.712383352779,0.281232343338063,1.77233789689317
122.824564912983,121.740949199896,0.284980343155346,1.80637271384186
122.924584916983,121.769515047013,0.288728342972629,1.84040753079055
123.024604920984,121.798080894129,0.292476342789912,1.87444234773924
123.124624924985,121.828240061814,0.297199635437287,1.90573937380706
123.224644928986,121.858867098156,0.302209316746755,1.93623246464305
123.324664932987,121.889494134498,0.307218998056222,1.96672555547904
123.424684936987,121.920121170839,0.312228679365691,1.99721864631504
123.524704940988,121.950748207181,0.317238360675159,2.02771173715102
123.624724944989,121.983016810155,0.323164485967777,2.05482309825766
123.72474494899,122.0166758651,0.329866864454847,2.07907004151285
123.824764952991,122.050334920045,0.336569242941917,2.10331698476804
123.924784956991,122.08399397499,0.343271621428988,2.12756392802323
124.024804960992,122.117653029935,0.349973999916059,2.15181087127842
124.124824964993,122.152711143322,0.357388934353274,2.17285743754302
124.224844968994,122.190662841285,0.366277603443241,2.18728486537796
124.324864972995,122.228614539248,0.375166272533209,2.20171229321289
124.424884976995,122.266566237211,0.384054941623176,2.21613972104783
124.524904980996,122.304517935174,0.392943610713143,2.23056714888276
124.624924984997,122.342469633137,0.40183227980311,2.2449945767177
124.724944988998,122.383517806724,0.412299087451268,2.25225559768356
124.824964992999,122.427783328249,0.424405637004279,2.25207046787294
124.924984996999,122.472048849775,0.43651218655729,2.25188533806232
125.025005001,122.516314371301,0.448618736110302,2.2517002082517
125.125025005001,122.560579892826,0.460725285663315,2.25151507844107
125.225045009002,122.604845414352,0.472831835216326,2.25132994863045
125.325065013003,122.651121661169,0.485967515690429,2.24703224300239
125.425085017003,122.704770809581,0.502876800167385,2.22765459735048
125.525105021004,122.758419957994,0.519786084644341,2.20827695169857
125.625125025005,122.812069106406,0.5366953691213,2.18889930604667
125.725145029006,122.865718254818,0.553604653598256,2.16952166039476
125.825165033007,122.919367403231,0.570513938075212,2.15014401474285
125.925185037007,122.973016551643,0.587423222552169,2.13076636909094
126.025205041008,123.033191409934,0.607615378112678,2.10184887408936
126.125225045009,123.100758375611,0.63152626098873,2.06212495463187
126.22524504901,123.168325341288,0.655437143864782,2.02240103517438
126.325265053011,123.235892306964,0.679348026740835,1.9826771157169
126.425285057011,123.303459272641,0.70325890961689,1.9429531962594
126.525305061012,123.371026238318,0.727169792492943,1.90322927680192
126.625325065013,123.438593203994,0.751080675368995,1.86350535734443
126.725345069014,123.514290205885,0.778914123662298,1.81735803495614
126.825365073015,123.597414882598,0.810331263296535,1.76534223339318
126.925385077015,123.68053955931,0.841748402930768,1.71332643183022
127.025405081016,123.763664236022,0.873165542565001,1.66131063026727
127.125425085017,123.847526353906,0.904893880587113,1.60910768647495
127.225445089018,123.94622472035,0.942883079561194,1.55313971200797
127.325465093019,124.044923086794,0.980872278535269,1.497171737541
127.425485097019,124.143621453237,1.01886147750935,1.44120376307403
127.52550510102,124.242319819681,1.05685067648342,1.38523578860705
127.625525105021,124.35112028326,1.09837465423105,1.33034806431994
127.725545109022,124.467475624482,1.1425421247867,1.27626820772815
127.825565113023,124.583830965703,1.18670959534234,1.22218835113637
127.925585117023,124.700186306924,1.23087706589799,1.16810849454459
