0.9225,-0.31126,-0.38205,-0.57033,-0.90462,-1.1677,-1.1677,-0.90462,-0.57033,-0.38205,-0.31126,-0.6086,-0.60841,-0.5826,-0.5498,-0.4617,-0.4617,-0.5498,-0.5826,-0.60841,-0.6086,0.27776,0.27797,0.26349,0.31325,0.28485,0.28485,0.31325,0.26349,0.27797,0.27776
1.0193,-0.37569,-0.44646,-0.63222,-0.96306,-1.2175,-1.2175,-0.96306,-0.63222,-0.44646,-0.37569,-0.71968,-0.71928,-0.69352,-0.65512,-0.56597,-0.56597,-0.65512,-0.69352,-0.71928,-0.71968,0.32105,0.32125,0.30676,0.31884,0.28835,0.28835,0.31884,0.30676,0.32125,0.32105
1.0617,-0.40714,-0.47788,-0.66257,-0.99173,-1.2424,-1.2424,-0.99173,-0.66257,-0.47788,-0.40714,-0.76324,-0.76275,-0.73743,-0.69673,-0.60807,-0.60807,-0.69673,-0.73743,-0.76275,-0.76324,0.33965,0.33985,0.32568,0.32218,0.29102,0.29102,0.32218,0.32568,0.33985,0.33965
1.1041,-0.44036,-0.51108,-0.69471,-1.0221,-1.2691,-1.2691,-1.0221,-0.69471,-0.51108,-0.44036,-0.80316,-0.80258,-0.77804,-0.73534,-0.64785,-0.64785,-0.73534,-0.77804,-0.80258,-0.80316,0.3575,0.35771,0.34406,0.32585,0.2942,0.2942,0.32585,0.34406,0.35771,0.3575
1.1465,-0.47519,-0.54589,-0.72849,-1.054,-1.2973,-1.2973,-1.054,-0.72849,-0.54589,-0.47519,-0.83906,-0.8384,-0.81503,-0.77077,-0.68518,-0.68518,-0.77077,-0.81503,-0.8384,-0.83906,0.37428,0.3745,0.36159,0.32974,0.29778,0.29778,0.32974,0.36159,0.3745,0.37428
1.1889,-0.51145,-0.58212,-0.76376,-1.0874,-1.3271,-1.3271,-1.0874,-0.76376,-0.58212,-0.51145,-0.87055,-0.86983,-0.84805,-0.80287,-0.71995,-0.71995,-0.80287,-0.84805,-0.86983,-0.87055,0.38971,0.38997,0.37801,0.33373,0.30165,0.30165,0.33373,0.37801,0.38997,0.38971
1.2313,-0.54893,-0.61956,-0.80034,-1.1221,-1.3583,-1.3583,-1.1221,-0.80034,-0.61956,-0.54893,-0.89754,-0.89676,-0.87687,-0.83149,-0.75206,-0.75206,-0.83149,-0.87687,-0.89676,-0.89754,0.40367,0.40396,0.3931,0.33771,0.3057,0.3057,0.33771,0.3931,0.40396,0.40367
1.2737,-0.58744,-0.65804,-0.83804,-1.1579,-1.3909,-1.3909,-1.1579,-0.83804,-0.65804,-0.58744,-0.9194,-0.91861,-0.90109,-0.85651,-0.78139,-0.78139,-0.85651,-0.90109,-0.91861,-0.9194,0.41601,0.41636,0.40672,0.3416,0.30985,0.30985,0.3416,0.40672,0.41636,0.41601
1.3161,-0.62681,-0.69738,-0.87668,-1.1946,-1.4246,-1.4246,-1.1946,-0.87668,-0.69738,-0.62681,-0.93578,-0.93505,-0.92048,-0.87786,-0.80785,-0.80785,-0.87786,-0.92048,-0.93505,-0.93578,0.42673,0.42714,0.41882,0.34535,0.31402,0.31402,0.34535,0.41882,0.42714,0.42673
1.3585,-0.66678,-0.73731,-0.91605,-1.2323,-1.4593,-1.4593,-1.2323,-0.91605,-0.73731,-0.66678,-0.9474,-0.94676,-0.93524,-0.89557,-0.83139,-0.83139,-0.89557,-0.93524,-0.94676,-0.9474,0.43611,0.43659,0.42953,0.3489,0.31815,0.31815,0.3489,0.42953,0.43659,0.43611
1.3785,-0.68575,-0.75627,-0.93479,-1.2502,-1.476,-1.476,-1.2502,-0.93479,-0.75627,-0.68575,-0.95156,-0.95095,-0.94072,-0.9027,-0.84146,-0.84146,-0.9027,-0.94072,-0.95095,-0.95156,0.44018,0.4407,0.43416,0.35051,0.32007,0.32007,0.35051,0.43416,0.4407,0.44018
1.3984,-0.70479,-0.7753,-0.95363,-1.2683,-1.4929,-1.4929,-1.2683,-0.95363,-0.7753,-0.70479,-0.95492,-0.95434,-0.94532,-0.90908,-0.85087,-0.85087,-0.90908,-0.94532,-0.95434,-0.95492,0.44406,0.4446,0.43855,0.35207,0.32196,0.32196,0.35207,0.43855,0.4446,0.44406
1.4184,-0.72389,-0.7944,-0.97255,-1.2865,-1.51,-1.51,-1.2865,-0.97255,-0.7944,-0.72389,-0.95757,-0.95703,-0.94912,-0.91474,-0.85963,-0.85963,-0.91474,-0.94912,-0.95703,-0.95757,0.44777,0.44834,0.44274,0.35359,0.32382,0.32382,0.35359,0.44274,0.44834,0.44777
1.4384,-0.74305,-0.81354,-0.99154,-1.3049,-1.5273,-1.5273,-1.3049,-0.99154,-0.81354,-0.74305,-0.95962,-0.95912,-0.95221,-0.91971,-0.86774,-0.86774,-0.91971,-0.95221,-0.95912,-0.95962,0.45134,0.45195,0.44674,0.35506,0.32565,0.32565,0.35506,0.44674,0.45195,0.45134
1.4584,-0.76223,-0.83271,-1.0106,-1.3233,-1.5447,-1.5447,-1.3233,-1.0106,-0.83271,-0.76223,-0.9612,-0.96072,-0.95469,-0.92405,-0.87522,-0.87522,-0.92405,-0.95469,-0.96072,-0.9612,0.45482,0.45545,0.4506,0.35649,0.32744,0.32744,0.35649,0.4506,0.45545,0.45482
1.4783,-0.78145,-0.85192,-1.0297,-1.3418,-1.5623,-1.5623,-1.3418,-1.0297,-0.85192,-0.78145,-0.96238,-0.96193,-0.95664,-0.9278,-0.88208,-0.88208,-0.9278,-0.95664,-0.96193,-0.96238,0.45821,0.45886,0.45434,0.35789,0.3292,0.3292,0.35789,0.45434,0.45886,0.45821
1.4983,-0.80068,-0.87114,-1.0488,-1.3603,-1.5799,-1.5799,-1.3603,-1.0488,-0.87114,-0.80068,-0.96324,-0.96282,-0.95815,-0.931,-0.88834,-0.88834,-0.931,-0.95815,-0.96282,-0.96324,0.46153,0.46221,0.45798,0.35925,0.33093,0.33093,0.35925,0.45798,0.46221,0.46153
1.5183,-0.81993,-0.89039,-1.068,-1.379,-1.5977,-1.5977,-1.379,-1.068,-0.89039,-0.81993,-0.96386,-0.96346,-0.95929,-0.93372,-0.89402,-0.89402,-0.93372,-0.95929,-0.96346,-0.96386,0.46481,0.46551,0.46154,0.36059,0.33262,0.33262,0.36059,0.46154,0.46551,0.46481
1.5565,-0.85677,-0.92721,-1.1046,-1.4147,-1.6321,-1.6321,-1.4147,-1.1046,-0.92721,-0.85677,-0.96479,-0.96441,-0.96104,-0.93778,-0.90335,-0.90335,-0.93778,-0.96104,-0.96441,-0.96479,0.47104,0.47179,0.46826,0.36307,0.33575,0.33575,0.36307,0.46826,0.47179,0.47104
1.5947,-0.89363,-0.96406,-1.1414,-1.4506,-1.6668,-1.6668,-1.4506,-1.1414,-0.96406,-0.89363,-0.9652,-0.96484,-0.96198,-0.94059,-0.91084,-0.91084,-0.94059,-0.96198,-0.96484,-0.9652,0.47719,0.47798,0.47482,0.36548,0.33877,0.33877,0.36548,0.47482,0.47798,0.47719
1.633,-0.93053,-1.0009,-1.1781,-1.4866,-1.7017,-1.7017,-1.4866,-1.1781,-1.0009,-0.93053,-0.96496,-0.96462,-0.96199,-0.94238,-0.9167,-0.9167,-0.94238,-0.96199,-0.96462,-0.96496,0.48322,0.48405,0.4812,0.36783,0.34169,0.34169,0.36783,0.4812,0.48405,0.48322
1.6712,-0.96742,-1.0378,-1.2149,-1.5227,-1.7368,-1.7368,-1.5227,-1.2149,-1.0378,-0.96742,-0.9646,-0.96428,-0.96174,-0.94345,-0.92117,-0.92117,-0.94345,-0.96174,-0.96428,-0.9646,0.48926,0.49013,0.48756,0.37015,0.34452,0.34452,0.37015,0.48756,0.49013,0.48926
1.7073,-1.0023,-1.0727,-1.2497,-1.5567,-1.7701,-1.7701,-1.5567,-1.2497,-1.0727,-1.0023,-0.96451,-0.96418,-0.96175,-0.94401,-0.92435,-0.92435,-0.94401,-0.96175,-0.96418,-0.96451,0.49505,0.49595,0.49365,0.37232,0.34712,0.34712,0.37232,0.49365,0.49595,0.49505
1.7434,-1.0371,-1.1075,-1.2844,-1.5909,-1.8036,-1.8036,-1.5909,-1.2844,-1.1075,-1.0371,-0.96433,-0.964,-0.96164,-0.94424,-0.92669,-0.92669,-0.94424,-0.96164,-0.964,-0.96433,0.50085,0.50178,0.49974,0.37447,0.34968,0.34968,0.37447,0.49974,0.50178,0.50085
1.7795,-1.0719,-1.1423,-1.3191,-1.625,-1.8371,-1.8371,-1.625,-1.3191,-1.1423,-1.0719,-0.96408,-0.96376,-0.96142,-0.94421,-0.92835,-0.92835,-0.94421,-0.96142,-0.96376,-0.96408,0.50665,0.50762,0.50583,0.37662,0.35219,0.35219,0.37662,0.50583,0.50762,0.50665
1.8157,-1.1068,-1.1771,-1.3539,-1.6591,-1.8706,-1.8706,-1.6591,-1.3539,-1.1771,-1.1068,-0.96381,-0.96348,-0.96116,-0.94401,-0.92946,-0.92946,-0.94401,-0.96116,-0.96348,-0.96381,0.51247,0.51348,0.51193,0.37877,0.35468,0.35468,0.37877,0.51193,0.51348,0.51247
1.8735,-1.1625,-1.2328,-1.4094,-1.7136,-1.9244,-1.9244,-1.7136,-1.4094,-1.2328,-1.1625,-0.96343,-0.9631,-0.96079,-0.94351,-0.93048,-0.93048,-0.94351,-0.96079,-0.9631,-0.96343,0.52185,0.52291,0.52176,0.38222,0.35862,0.35862,0.38222,0.52176,0.52291,0.52185
1.9313,-1.2181,-1.2885,-1.465,-1.7682,-1.9782,-1.9782,-1.7682,-1.465,-1.2885,-1.2181,-0.963,-0.96266,-0.96034,-0.9428,-0.93076,-0.93076,-0.9428,-0.96034,-0.96266,-0.963,0.53128,0.53239,0.53163,0.38567,0.36253,0.36253,0.38567,0.53163,0.53239,0.53128
1.9891,-1.2738,-1.3441,-1.5205,-1.8226,-2.032,-2.032,-1.8226,-1.5205,-1.3441,-1.2738,-0.96246,-0.96213,-0.95977,-0.94188,-0.93043,-0.93043,-0.94188,-0.95977,-0.96213,-0.96246,0.54075,0.54191,0.54154,0.38913,0.36642,0.36642,0.38913,0.54154,0.54191,0.54075
2.0469,-1.3295,-1.3997,-1.576,-1.8771,-2.0858,-2.0858,-1.8771,-1.576,-1.3997,-1.3295,-0.96194,-0.96161,-0.95922,-0.94089,-0.92977,-0.92977,-0.94089,-0.95922,-0.96161,-0.96194,0.55028,0.5515,0.5515,0.39261,0.37031,0.37031,0.39261,0.5515,0.5515,0.55028
2.1151,-1.395,-1.4652,-1.6413,-1.9412,-2.1491,-2.1491,-1.9412,-1.6413,-1.4652,-1.395,-0.96149,-0.96114,-0.95871,-0.93976,-0.92885,-0.92885,-0.93976,-0.95871,-0.96114,-0.96149,0.56162,0.5629,0.56336,0.39674,0.37489,0.37489,0.39674,0.56336,0.5629,0.56162
2.1832,-1.4605,-1.5307,-1.7066,-2.0052,-2.2124,-2.2124,-2.0052,-1.7066,-1.5307,-1.4605,-0.96096,-0.9606,-0.95814,-0.93856,-0.92772,-0.92772,-0.93856,-0.95814,-0.9606,-0.96096,0.57303,0.57437,0.57527,0.40089,0.37949,0.37949,0.40089,0.57527,0.57437,0.57303
2.2514,-1.526,-1.5962,-1.7719,-2.0691,-2.2756,-2.2756,-2.0691,-1.7719,-1.5962,-1.526,-0.96027,-0.95992,-0.95745,-0.93729,-0.92642,-0.92642,-0.93729,-0.95745,-0.95992,-0.96027,0.58448,0.58588,0.58725,0.40506,0.3841,0.3841,0.40506,0.58725,0.58588,0.58448
2.3195,-1.5914,-1.6616,-1.8371,-2.1329,-2.3387,-2.3387,-2.1329,-1.8371,-1.6616,-1.5914,-0.95962,-0.95927,-0.95677,-0.93599,-0.92503,-0.92503,-0.93599,-0.95677,-0.95927,-0.95962,0.59601,0.59748,0.5993,0.40926,0.38872,0.38872,0.40926,0.5993,0.59748,0.59601
2.4077,-1.6759,-1.7461,-1.9214,-2.2154,-2.4202,-2.4202,-2.2154,-1.9214,-1.7461,-1.6759,-0.95938,-0.95895,-0.95622,-0.93433,-0.92323,-0.92323,-0.93433,-0.95622,-0.95895,-0.95938,0.61119,0.61272,0.61508,0.41473,0.39473,0.39473,0.41473,0.61508,0.61272,0.61119
2.4959,-1.7604,-1.8305,-2.0057,-2.2977,-2.5015,-2.5015,-2.2977,-2.0057,-1.8305,-1.7604,-0.95877,-0.95831,-0.95548,-0.93261,-0.92134,-0.92134,-0.93261,-0.95548,-0.95831,-0.95877,0.6264,0.62801,0.63094,0.42023,0.40076,0.40076,0.42023,0.63094,0.62801,0.6264
2.584,-1.8449,-1.915,-2.0899,-2.3798,-2.5826,-2.5826,-2.3798,-2.0899,-1.915,-1.8449,-0.95725,-0.9569,-0.95431,-0.93081,-0.91934,-0.91934,-0.93081,-0.95431,-0.9569,-0.95725,0.64154,0.64326,0.64683,0.42576,0.4068,0.4068,0.42576,0.64683,0.64326,0.64154
2.6722,-1.9293,-1.9994,-2.174,-2.4618,-2.6636,-2.6636,-2.4618,-2.174,-1.9994,-1.9293,-0.95605,-0.95575,-0.95327,-0.92897,-0.9173,-0.9173,-0.92897,-0.95327,-0.95575,-0.95605,0.65688,0.65869,0.66287,0.43132,0.41287,0.41287,0.43132,0.66287,0.65869,0.65688
2.7287,-1.9833,-2.0534,-2.2278,-2.5142,-2.7154,-2.7154,-2.5142,-2.2278,-2.0534,-1.9833,-0.95592,-0.95556,-0.95288,-0.9278,-0.91599,-0.91599,-0.9278,-0.95288,-0.95556,-0.95592,0.66691,0.66875,0.67327,0.4349,0.41676,0.41676,0.4349,0.67327,0.66875,0.66691
2.7852,-2.0373,-2.1073,-2.2817,-2.5666,-2.7671,-2.7671,-2.5666,-2.2817,-2.1073,-2.0373,-0.95561,-0.95521,-0.9524,-0.92661,-0.91466,-0.91466,-0.92661,-0.9524,-0.95521,-0.95561,0.67695,0.67883,0.6837,0.4385,0.42067,0.42067,0.4385,0.6837,0.67883,0.67695
2.8417,-2.0913,-2.1613,-2.3355,-2.6189,-2.8187,-2.8187,-2.6189,-2.3355,-2.1613,-2.0913,-0.95504,-0.95465,-0.95185,-0.92541,-0.91331,-0.91331,-0.92541,-0.95185,-0.95465,-0.95504,0.68697,0.68891,0.69416,0.4421,0.42457,0.42457,0.4421,0.69416,0.68891,0.68697
2.8982,-2.1452,-2.2152,-2.3892,-2.6712,-2.8703,-2.8703,-2.6712,-2.3892,-2.2152,-2.1452,-0.95445,-0.95408,-0.95128,-0.92418,-0.91194,-0.91194,-0.92418,-0.95128,-0.95408,-0.95445,0.69704,0.69904,0.70466,0.44571,0.42848,0.42848,0.44571,0.70466,0.69904,0.69704
2.9547,-2.1992,-2.2691,-2.4429,-2.7234,-2.9217,-2.9217,-2.7234,-2.4429,-2.2691,-2.1992,-0.95402,-0.95363,-0.95075,-0.92294,-0.91055,-0.91055,-0.92294,-0.95075,-0.95363,-0.95402,0.70719,0.70923,0.71522,0.44933,0.4324,0.4324,0.44933,0.71522,0.70923,0.70719
3.0112,-2.253,-2.323,-2.4966,-2.7755,-2.9731,-2.9731,-2.7755,-2.4966,-2.323,-2.253,-0.95354,-0.95314,-0.9502,-0.92168,-0.90914,-0.90914,-0.92168,-0.9502,-0.95314,-0.95354,0.71738,0.71947,0.72582,0.45295,0.43631,0.43631,0.45295,0.72582,0.71947,0.71738
3.0676,-2.3069,-2.3768,-2.5503,-2.8275,-3.0245,-3.0245,-2.8275,-2.5503,-2.3768,-2.3069,-0.95301,-0.9526,-0.94963,-0.92041,-0.90771,-0.90771,-0.92041,-0.94963,-0.9526,-0.95301,0.7276,0.72974,0.73646,0.45659,0.44023,0.44023,0.45659,0.73646,0.72974,0.7276
3.1241,-2.3607,-2.4306,-2.6039,-2.8795,-3.0757,-3.0757,-2.8795,-2.6039,-2.4306,-2.3607,-0.95248,-0.95206,-0.94905,-0.91912,-0.90626,-0.90626,-0.91912,-0.94905,-0.95206,-0.95248,0.73786,0.74005,0.74714,0.46023,0.44415,0.44415,0.46023,0.74714,0.74005,0.73786
3.2182,-2.4503,-2.5201,-2.6932,-2.9658,-3.1609,-3.1609,-2.9658,-2.6932,-2.5201,-2.4503,-0.95171,-0.95127,-0.94813,-0.91694,-0.90382,-0.90382,-0.91694,-0.94813,-0.95127,-0.95171,0.75507,0.75733,0.76503,0.4663,0.45067,0.45067,0.4663,0.76503,0.75733,0.75507
3.3123,-2.5398,-2.6096,-2.7823,-3.052,-3.2458,-3.2458,-3.052,-2.7823,-2.6096,-2.5398,-0.95086,-0.9504,-0.94717,-0.91472,-0.90132,-0.90132,-0.91472,-0.94717,-0.9504,-0.95086,0.77237,0.77472,0.78302,0.47238,0.45718,0.45718,0.47238,0.78302,0.77472,0.77237
3.4064,-2.6292,-2.6989,-2.8714,-3.1379,-3.3305,-3.3305,-3.1379,-2.8714,-2.6989,-2.6292,-0.9498,-0.94936,-0.9461,-0.91242,-0.89875,-0.89875,-0.91242,-0.9461,-0.94936,-0.9498,0.78974,0.79218,0.80111,0.47847,0.46368,0.46368,0.47847,0.80111,0.79218,0.78974
3.5005,-2.7185,-2.7882,-2.9604,-3.2237,-3.4149,-3.4149,-3.2237,-2.9604,-2.7882,-2.7185,-0.94879,-0.94836,-0.94505,-0.91008,-0.89613,-0.89613,-0.91008,-0.94505,-0.94836,-0.94879,0.80724,0.80975,0.8193,0.48456,0.47016,0.47016,0.48456,0.8193,0.80975,0.80724
3.6163,-2.8282,-2.8979,-3.0697,-3.3289,-3.5185,-3.5185,-3.3289,-3.0697,-2.8979,-2.8282,-0.94851,-0.94788,-0.94405,-0.90719,-0.89286,-0.89286,-0.90719,-0.94405,-0.94788,-0.94851,0.82911,0.83168,0.8419,0.49205,0.4781,0.4781,0.49205,0.8419,0.83168,0.82911
3.7321,-2.9379,-3.0075,-3.1789,-3.4338,-3.6216,-3.6216,-3.4338,-3.1789,-3.0075,-2.9379,-0.9476,-0.9469,-0.94285,-0.9042,-0.88949,-0.88949,-0.9042,-0.94285,-0.9469,-0.9476,0.851,0.85365,0.8646,0.49953,0.486,0.486,0.49953,0.8646,0.85365,0.851
3.8478,-3.0476,-3.1171,-3.288,-3.5383,-3.7244,-3.7244,-3.5383,-3.288,-3.1171,-3.0476,-0.94516,-0.94475,-0.94119,-0.90108,-0.88601,-0.88601,-0.90108,-0.94119,-0.94475,-0.94516,0.8727,0.87552,0.88734,0.50699,0.49385,0.49385,0.50699,0.88734,0.87552,0.8727
3.9636,-3.157,-3.2265,-3.3969,-3.6424,-3.8268,-3.8268,-3.6424,-3.3969,-3.2265,-3.157,-0.94328,-0.94302,-0.93965,-0.8979,-0.88244,-0.88244,-0.8979,-0.93965,-0.94302,-0.94328,0.89466,0.8976,0.91024,0.51441,0.50162,0.50162,0.51441,0.91024,0.8976,0.89466
4.0309,-3.2205,-3.2899,-3.4601,-3.7028,-3.8861,-3.8861,-3.7028,-3.4601,-3.2899,-3.2205,-0.94313,-0.94273,-0.939,-0.89604,-0.88033,-0.88033,-0.89604,-0.939,-0.94273,-0.94313,0.90768,0.91065,0.92366,0.51871,0.50611,0.50611,0.51871,0.92366,0.91065,0.90768
4.0982,-3.2839,-3.3533,-3.5233,-3.763,-3.9453,-3.9453,-3.763,-3.5233,-3.3533,-3.2839,-0.94273,-0.94224,-0.93829,-0.89415,-0.8782,-0.8782,-0.89415,-0.93829,-0.94224,-0.94273,0.92069,0.92369,0.9371,0.52299,0.51057,0.51057,0.52299,0.9371,0.92369,0.92069
4.1655,-3.3473,-3.4167,-3.5864,-3.8231,-4.0043,-4.0043,-3.8231,-3.5864,-3.4167,-3.3473,-0.94203,-0.94154,-0.9375,-0.89223,-0.87603,-0.87603,-0.89223,-0.9375,-0.94154,-0.94203,0.93367,0.93673,0.95057,0.52725,0.51499,0.51499,0.52725,0.95057,0.93673,0.93367
4.2327,-3.4107,-3.48,-3.6494,-3.883,-4.0631,-4.0631,-3.883,-3.6494,-3.48,-3.4107,-0.94129,-0.9408,-0.93669,-0.89028,-0.87382,-0.87382,-0.89028,-0.93669,-0.9408,-0.94129,0.94668,0.94979,0.96407,0.53149,0.51939,0.51939,0.53149,0.96407,0.94979,0.94668
4.3,-3.474,-3.5433,-3.7124,-3.9429,-4.1219,-4.1219,-3.9429,-3.7124,-3.5433,-3.474,-0.94067,-0.94015,-0.9359,-0.8883,-0.87159,-0.87159,-0.8883,-0.9359,-0.94015,-0.94067,0.95975,0.96291,0.97761,0.53571,0.52375,0.52375,0.53571,0.97761,0.96291,0.95975
4.3673,-3.5373,-3.6065,-3.7754,-4.0026,-4.1804,-4.1804,-4.0026,-3.7754,-3.6065,-3.5373,-0.94,-0.93946,-0.93509,-0.8863,-0.86932,-0.86932,-0.8863,-0.93509,-0.93946,-0.94,0.97285,0.97606,0.99118,0.53991,0.52807,0.52807,0.53991,0.99118,0.97606,0.97285
4.4346,-3.6005,-3.6697,-3.8382,-4.0621,-4.2388,-4.2388,-4.0621,-3.8382,-3.6697,-3.6005,-0.93928,-0.93873,-0.93426,-0.88427,-0.86701,-0.86701,-0.88427,-0.93426,-0.93873,-0.93928,0.98597,0.98923,1.0048,0.54408,0.53235,0.53235,0.54408,1.0048,0.98923,0.98597
4.5018,-3.6636,-3.7328,-3.9011,-4.1215,-4.2971,-4.2971,-4.1215,-3.9011,-3.7328,-3.6636,-0.93855,-0.93799,-0.93341,-0.88221,-0.86467,-0.86467,-0.88221,-0.93341,-0.93799,-0.93855,0.99912,1.0024,1.0184,0.54823,0.53659,0.53659,0.54823,1.0184,1.0024,0.99912
4.6182,-3.7727,-3.8419,-4.0096,-4.224,-4.3974,-4.3974,-4.224,-4.0096,-3.8419,-3.7727,-0.93739,-0.93679,-0.93198,-0.87858,-0.86055,-0.86055,-0.87858,-0.93198,-0.93679,-0.93739,1.022,1.0253,1.0421,0.55533,0.54382,0.54382,0.55533,1.0421,1.0253,1.022
4.7345,-3.8817,-3.9508,-4.1179,-4.326,-4.4973,-4.4973,-4.326,-4.1179,-3.9508,-3.8817,-0.93613,-0.93551,-0.93048,-0.87487,-0.85632,-0.85632,-0.87487,-0.93048,-0.93551,-0.93613,1.0448,1.0483,1.0658,0.56232,0.5509,0.5509,0.56232,1.0658,1.0483,1.0448
4.8509,-3.9906,-4.0595,-4.2261,-4.4275,-4.5967,-4.5967,-4.4275,-4.2261,-4.0595,-3.9906,-0.93468,-0.93406,-0.92887,-0.87105,-0.85196,-0.85196,-0.87105,-0.92887,-0.93406,-0.93468,1.0678,1.0713,1.0895,0.56921,0.55783,0.55783,0.56921,1.0895,1.0713,1.0678
4.9672,-4.0992,-4.1682,-4.334,-4.5287,-4.6955,-4.6955,-4.5287,-4.334,-4.1682,-4.0992,-0.93326,-0.93264,-0.92725,-0.86714,-0.8475,-0.8475,-0.86714,-0.92725,-0.93264,-0.93326,1.0908,1.0944,1.1133,0.57597,0.56459,0.56459,0.57597,1.1133,1.0944,1.0908
