Var1,y1_1,y1_2,y1_3
63.81,54.2974718261789,0.0543154059328995,8.02362688587386
63.82,54.2980151232693,0.054344018385547,8.02724614516078
63.83,54.2985587066685,0.054372667708758,8.03086467761494
63.84,54.2991025767456,0.0544013539674345,8.03448247827115
63.85,54.2996467338702,0.0544300772266433,8.03809954215366
63.86,54.3001911784127,0.0544588375516168,8.04171586427616
63.87,54.300735910744,0.0544876350077532,8.04533143964175
63.88,54.3012809312358,0.0545164696606168,8.0489462632429
63.89,54.3018262402604,0.0545453415759393,8.05256033006149
63.9,54.3023718381907,0.0545742508196194,8.0561736350687
63.91,54.3029177254004,0.0546031974577241,8.05978617322508
63.92,54.3034639022637,0.0546321815564884,8.06339793948046
63.93,54.3040103691556,0.0546612031823168,8.06700892877394
63.94,54.3045571264517,0.0546902624017829,8.07061913603393
63.95,54.3051041745282,0.0547193592816306,8.07422855617803
63.96,54.305651513762,0.0547484938887741,8.07783718411309
63.97,54.3061991445309,0.0547776662902991,8.08144501473515
63.98,54.306747067213,0.0548068765534624,8.08505204292943
63.99,54.3072952821874,0.0548361247456934,8.0886582635703
64,54.3078437898336,0.054865410934594,8.09226367152127
64.01,54.308392590532,0.0548947351879393,8.09586826163496
64.02,54.3089416846635,0.0549240975736783,8.09947202875308
64.03,54.3094910726098,0.0549534981599343,8.10307496770641
64.04,54.3100407547532,0.0549829370150055,8.10667707331477
64.05,54.3105907314769,0.0550124142073652,8.11027834038702
64.06,54.3111410031644,0.0550419298056632,8.11387876372101
64.07,54.3116915702002,0.0550714838787253,8.11747833810358
64.08,54.3122424329694,0.0551010764955546,8.12107705831052
64.09,54.3127935918578,0.0551307077253319,8.12467491910658
64.1,54.3133450472519,0.0551603776374161,8.12827191524539
64.11,54.3138967995387,0.0551900863013447,8.13186804146951
64.12,54.3144488491063,0.0552198337868347,8.13546329251034
64.13,54.3150011963431,0.0552496201637828,8.13905766308815
64.14,54.3155538416385,0.0552794455022664,8.14265114791203
64.15,54.3161067853823,0.0553093098725435,8.14624374167987
64.16,54.3166600279652,0.055339213345054,8.14983543907835
64.17,54.3172135697788,0.0553691559904199,8.1534262347829
64.18,54.3177674112149,0.0553991378794457,8.1570161234577
64.19,54.3183215526664,0.0554291590831194,8.16060509975563
64.2,54.3188759945268,0.0554592196726128,8.16419315831827
64.21,54.3194307371904,0.0554893197192823,8.16778029377587
64.22,54.319985781052,0.0555194592946689,8.17136650074733
64.23,54.3205411265073,0.0555496384704999,8.17495177384015
64.24,54.3210967739526,0.0555798573186882,8.17853610765047
64.25,54.3216527237851,0.0556101159113338,8.18211949676298
64.26,54.3222089764026,0.0556404143207242,8.18570193575093
64.27,54.3227655322035,0.0556707526193346,8.1892834191761
64.28,54.3233223915872,0.055701130879829,8.19286394158879
64.29,54.3238795549536,0.0557315491750605,8.19644349752778
64.3,54.3244370227034,0.055762007578072,8.20002208152032
64.31,54.3249947952381,0.0557925061620969,8.20359968808208
64.32,54.3255528729598,0.0558230450005594,8.20717631171716
64.33,54.3261112562715,0.0558536241670756,8.21075194691806
64.34,54.3266699455768,0.0558842437354536,8.21432658816563
64.35,54.3272289412802,0.0559149037796943,8.21790022992909
64.36,54.3277882437866,0.0559456043739923,8.22147286666598
64.37,54.3283478535021,0.0559763455927362,8.22504449282211
64.38,54.3289077708331,0.056007127510509,8.2286151028316
64.39,54.3294679961872,0.0560379502020895,8.23218469111681
64.4,54.3300285299724,0.0560688137424521,8.23575325208833
64.41,54.3305893725975,0.0560997182067678,8.23932078014494
64.42,54.3311505244722,0.056130663670405,8.24288726967362
64.43,54.3317119860068,0.0561616502089297,8.24645271504951
64.44,54.3322737576125,0.0561926778981066,8.25001711063587
64.45,54.3328358397012,0.0562237468138995,8.25358045078407
64.46,54.3333982326855,0.0562548570324717,8.25714272983357
64.47,54.3339609369788,0.0562860086301871,8.26070394211189
64.48,54.3345239529953,0.0563172016836107,8.2642640819346
64.49,54.33508728115,0.056348436269509,8.26782314360525
64.5,54.3356509218584,0.056379712464851,8.27138112141541
64.51,54.3362148755372,0.0564110303468088,8.27493800964461
64.52,54.3367791426036,0.0564423899927577,8.2784938025603
64.53,54.3373437234756,0.0564737914802779,8.28204849441787
64.54,54.337908618572,0.0565052348871542,8.28560207946059
64.55,54.3384738283123,0.0565367202913771,8.28915455191958
64.56,54.3390393531171,0.0565682477711434,8.29270590601384
64.57,54.3396051934073,0.0565998174048571,8.29625613595015
64.58,54.340171349605,0.0566314292711295,8.29980523592311
64.59,54.3407378221328,0.0566630834487804,8.30335320011506
64.6,54.3413046114143,0.0566947800168387,8.30690002269612
64.61,54.3418717178737,0.0567265190545427,8.31044569782409
64.62,54.3424391419362,0.0567583006413414,8.31399021964449
64.63,54.3430068840277,0.0567901248568946,8.31753358229049
64.64,54.3435749445747,0.0568219917810738,8.32107577988291
64.65,54.3441433240049,0.0568539014939632,8.3246168065302
64.66,54.3447120227465,0.0568858540758599,8.32815665632837
64.67,54.3452810412286,0.0569178496072749,8.33169532336105
64.68,54.3458503798811,0.0569498881689336,8.33523280169935
64.69,54.3464200391347,0.0569819698417768,8.33876908540194
64.7,54.346990019421,0.0570140947069611,8.34230416851498
64.71,54.3475603211722,0.0570462628458598,8.34583804507206
64.72,54.3481309448214,0.0570784743400634,8.34937070909425
64.73,54.3487018908028,0.0571107292713807,8.35290215459001
64.74,54.349273159551,0.057143027721839,8.3564323755552
64.75,54.3498447515016,0.0571753697736852,8.35996136597304
64.76,54.3504166670911,0.0572077555093866,8.3634891198141
64.77,54.3509889067567,0.057240185011631,8.36701563103622
64.78,54.3515614709365,0.0572726583633284,8.37054089358459
64.79,54.3521343600694,0.0573051756476107,8.37406490139159
64.8,54.3527075745952,0.0573377369478331,8.37758764837689
64.81,54.3532811149544,0.057370342347575,8.38110912844733
64.82,54.3538549815885,0.0574029919306398,8.38462933549695
64.83,54.3544291749396,0.0574356857810566,8.38814826340695
64.84,54.355003695451,0.0574684239830807,8.39166590604563
64.85,54.3555785435665,0.0575012066211939,8.39518225726841
64.86,54.3561537197309,0.0575340337801059,8.3986973109178
64.87,54.3567292243898,0.0575669055447546,8.40221106082334
64.88,54.3573050579898,0.0575998220003068,8.4057235008016
64.89,54.3578812209781,0.0576327832321596,8.40923462465613
64.9,54.358457713803,0.0576657893259404,8.41274442617747
64.91,54.3590345369135,0.0576988403675081,8.41625289914309
64.92,54.3596116907595,0.0577319364429537,8.41976003731739
64.93,54.3601891757918,0.0577650776386013,8.42326583445164
64.94,54.360766992462,0.0577982640410085,8.42677028428398
64.95,54.3613451412226,0.0578314957369674,8.43027338053938
64.96,54.361923622527,0.0578647728135056,8.43377511692963
64.97,54.3625024368295,0.0578980953578865,8.4372754871533
